star_name,teff,teff_err,logg,logg_err,feh,feh_err,age,age_err,mass,mass_err,thick_disk,CI,CI_err,CI_gce,CI_gce_err,CH,CH_err,CH_gce,CH_gce_err,OI,OI_err,OI_gce,OI_gce_err,NaI,NaI_err,NaI_gce,NaI_gce_err,MgI,MgI_err,MgI_gce,MgI_gce_err,AlI,AlI_err,AlI_gce,AlI_gce_err,SiI,SiI_err,SiI_gce,SiI_gce_err,SI,SI_err,SI_gce,SI_gce_err,CaI,CaI_err,CaI_gce,CaI_gce_err,ScI,ScI_err,ScI_gce,ScI_gce_err,ScII,ScII_err,ScII_gce,ScII_gce_err,TiI,TiI_err,TiI_gce,TiI_gce_err,TiII,TiII_err,TiII_gce,TiII_gce_err,VI,VI_err,VI_gce,VI_gce_err,CrI,CrI_err,CrI_gce,CrI_gce_err,CrII,CrII_err,CrII_gce,CrII_gce_err,MnI,MnI_err,MnI_gce,MnI_gce_err,CoI,CoI_err,CoI_gce,CoI_gce_err,NiI,NiI_err,NiI_gce,NiI_gce_err,CuI,CuI_err,CuI_gce,CuI_gce_err,ZnI,ZnI_err,ZnI_gce,ZnI_gce_err,SrI,SrI_err,SrI_gce,SrI_gce_err,YII,YII_err,YII_gce,YII_gce_err,ZrII,ZrII_err,ZrII_gce,ZrII_gce_err,BaII,BaII_err,BaII_gce,BaII_gce_err,LaII,LaII_err,LaII_gce,LaII_gce_err,CeII,CeII_err,CeII_gce,CeII_gce_err,PrII,PrII_err,PrII_gce,PrII_gce_err,NdII,NdII_err,NdII_gce,NdII_gce_err,SmII,SmII_err,SmII_gce,SmII_gce_err,EuII,EuII_err,EuII_gce,EuII_gce_err,GdII,GdII_err,GdII_gce,GdII_gce_err,DyII,DyII_err,DyII_gce,DyII_gce_err
HIP68468,5845,5,4.33,0.013,0.071,0.004,5.5,0.3,1.064,0.006,False,-0.048999999999999995,0.018,-0.06054371,0.01805522,-0.034999999999999996,0.011,-0.04654371,0.011090129,0.016,0.009,0.007203817,0.009102104,0.02800000000000001,0.009,0.019361205,0.009131116,0.04500000000000001,0.008,0.03506515,0.008044041,0.051000000000000004,0.004,0.037125024,0.004118387,0.021000000000000005,0.002,0.014674278,0.002088551,-0.017999999999999995,0.019,-0.027780159,0.019062718,0.01100000000000001,0.005,0.012105044,0.005031984,0.032,0.013,0.026060522,0.01303389,0.06400000000000002,0.009,0.058060522,0.009048883,0.022000000000000006,0.006,0.018388098,0.006022069,0.037000000000000005,0.006,0.033388098,0.006022069,0.014000000000000012,0.008,0.012688055,0.008026046,-0.0049999999999999906,0.005,-0.003429901,0.005009628,0.013000000000000012,0.008,0.014570099,0.008006021,-0.008999999999999994,0.006,-0.011331712,0.00611118,0.02700000000000001,0.006,0.019594329,0.006087745,0.01200000000000001,0.004,0.004915869,0.004100619,0.04100000000000001,0.007,0.026114855,0.0071979,0.024000000000000007,0.005,0.013828268,0.00518826,-0.059,0.006,-0.033877797,0.00670818,-0.05199999999999999,0.008,-0.028169757,0.008343879,-0.039999999999999994,0.008,-0.018108598,0.008325087,-0.029999999999999992,0.005,0.001660883,0.005289669,-0.06899999999999999,0.029,-0.046299795,0.029075621,-0.008999999999999994,0.02,0.01299115,0.020080933,0.06100000000000001,0.013,0.071317768,0.013228469,0.020000000000000004,0.008,0.039811778,0.008244479,0.0,0.015,0.007663441,0.015090175,0.06100000000000001,0.016,0.066613618,0.016085791,0.04300000000000001,0.006,0.04900053,0.006195107,0.02500000000000001,0.032,0.032337643,0.03207951
HIP69645,5751,3,4.435,0.01,-0.026,0.004,5.3,0.6,0.986,0.005,False,-0.014000000000000002,0.039,-0.023234968,0.039016333,0.006999999999999999,0.004,-0.002234968,0.004156226,0.051000000000000004,0.003,0.043963054,0.003191068,0.019999999999999997,0.006,0.013088964,0.006125476,0.019999999999999997,0.015,0.01205212,0.015015067,0.008,0.003,-0.003099981,0.003100824,0.008999999999999998,0.004,0.003939423,0.004028859,0.027,0.01,0.019175873,0.010076102,0.0,0.005,0.000884035,0.005020493,0.013,0.004,0.008248418,0.00406997,0.005999999999999998,0.007,0.001248418,0.007040217,0.0049999999999999975,0.005,0.002110478,0.005016952,0.0009999999999999974,0.005,-0.001889522,0.005016952,0.009999999999999998,0.005,0.008950444,0.005026644,0.002999999999999999,0.005,0.004256079,0.005006164,0.008,0.007,0.009256079,0.007004404,0.005999999999999998,0.005,0.00413463,0.005085447,0.011999999999999999,0.005,0.006075463,0.005067426,0.005999999999999998,0.004,0.000332695,0.004064683,0.013999999999999999,0.007,0.002091884,0.007127289,0.019,0.011,0.010862614,0.011055657,-0.006000000000000002,0.005,0.014097763,0.005546151,0.0,0.007,0.019064194,0.007252379,-0.007000000000000003,0.012,0.010513121,0.012140697,-0.012,0.01,0.013328706,0.010094928,0.053,0.029,0.071160164,0.02904842,0.006999999999999999,0.012,0.02459292,0.012086193,0.209,0.026,0.217254215,0.026073648,0.027,0.007,0.042849423,0.007179256,0.018,0.01,0.024130753,0.010086455,0.020999999999999998,0.011,0.025490894,0.011079788,-0.009000000000000005,0.009,-0.004199576,0.009084205,0.034,0.007,0.039870114,0.007229162
HIP72043,5845,4,4.34,0.011,-0.026,0.003,6.3,0.3,1.026,0.005,False,0.040999999999999995,0.006,0.020221322,0.00651542,0.0,0.007,-0.020778678,0.007446522,0.05,0.014,0.034166871,0.014212266,0.013999999999999999,0.003,-0.001549831,0.004086857,0.059,0.013,0.041117271,0.013087757,0.059,0.002,0.034025043,0.00266721,0.033,0.004,0.021613701,0.004144034,0.013999999999999999,0.013,-0.003604286,0.013294158,0.019,0.004,0.020989079,0.004127906,0.056999999999999995,0.005,0.04630894,0.005278122,0.055,0.009,0.04430894,0.009157433,0.03,0.005,0.023498576,0.005085237,0.037,0.006,0.030498576,0.006071214,0.023,0.005,0.0206385,0.005133462,-0.008000000000000004,0.005,-0.005173822,0.005031127,0.0049999999999999975,0.006,0.007826178,0.006025963,-0.029,0.004,-0.033197082,0.004512509,0.03,0.004,0.016669791,0.00440868,0.0009999999999999974,0.003,-0.011751436,0.003411869,0.031,0.006,0.00420674,0.006715924,0.013999999999999999,0.006,-0.004309118,0.006497265,-0.097,0.005,-0.051780034,0.007359277,-0.1,0.009,-0.057105563,0.009960412,-0.08,0.009,-0.040595477,0.009909335,-0.028,0.009,0.028989589,0.009521404,-0.06,0.023,-0.019139631,0.02330728,-0.012,0.017,0.02758407,0.01730636,0.057999999999999996,0.015,0.076571983,0.015633788,-0.012,0.01,0.023661201,0.01062391,-0.0010000000000000009,0.013,0.012794194,0.013333843,0.053,0.008,0.063104513,0.008539241,0.023,0.005,0.033800955,0.005719188,0.019,0.013,0.032207757,0.013620121
HIP73241,5661,5,4.215,0.014,0.092,0.005,8.9,0.3,1.031,0.007,True,0.05099999999999999,0.014,0.000207676,0.015314859,-0.006000000000000005,0.007,-0.056792324,0.009356543,0.05199999999999999,0.009,0.013296797,0.010806624,-0.0040000000000000036,0.006,-0.042010698,0.009056722,0.11499999999999999,0.012,0.071286662,0.012557059,0.11100000000000002,0.004,0.049950105,0.005882785,0.028999999999999998,0.004,0.001166824,0.004796787,0.07900000000000001,0.018,0.035967302,0.019241019,0.04999999999999999,0.006,0.054862193,0.006497075,0.04600000000000001,0.018,0.019866299,0.018468374,0.04999999999999999,0.009,0.023866299,0.009903578,0.069,0.007,0.053107631,0.007357757,0.048000000000000015,0.009,0.032107631,0.00928098,0.047000000000000014,0.009,0.041227444,0.009438283,0.023000000000000007,0.008,0.029908436,0.008115769,0.011999999999999997,0.007,0.018908436,0.007132019,-0.021000000000000005,0.005,-0.031259534,0.007146237,0.017,0.005,-0.015584954,0.006747883,0.0030000000000000027,0.005,-0.028170177,0.006385915,0.061,0.026,-0.004494636,0.027025859,0.089,0.025,0.044244377,0.025731951,-0.064,0.007,0.046537695,0.014941008,-0.088,0.012,0.016853069,0.015899976,-0.08399999999999999,0.02,0.012322167,0.022421974,-0.031,0.01,0.108307885,0.012558038,-0.041999999999999996,0.028,0.057880903,0.029479222,-0.016,0.015,0.080761061,0.016964701,0.15,0.01,0.19539818,0.014697364,-0.0030000000000000027,0.01,0.084171825,0.013299889,0.015,0.013,0.04871914,0.014883924,0.1,0.009,0.124699919,0.011588425,0.033,0.007,0.059402334,0.009750093,0.03,0.007,0.062285629,0.012150664
HIP73815,5790,3,4.325,0.008,0.023,0.003,7.2,0.3,1.011,0.003,False,0.011000000000000003,0.004,-0.020168017,0.005523954,0.015,0.007,-0.016168017,0.007969571,0.04,0.005,0.016250307,0.006202751,-0.017,0.014,-0.040324747,0.014605834,0.031,0.007,0.004175906,0.007358743,0.028999999999999998,0.002,-0.008462435,0.003317607,0.006000000000000002,0.003,-0.011079449,0.003411642,0.023,0.01,-0.003406429,0.010835263,0.0010000000000000009,0.004,0.003983618,0.00428242,0.004,0.009,-0.012036589,0.009350497,0.025,0.008,0.008963411,0.008392365,0.006000000000000002,0.004,-0.003752135,0.004234877,0.018000000000000002,0.004,0.008247865,0.004234877,-0.0010000000000000009,0.005,-0.00454225,0.005295561,-0.0019999999999999983,0.004,0.002239267,0.004086873,0.006999999999999999,0.004,0.011239267,0.004086873,-0.015,0.004,-0.021295623,0.00508096,-0.0010000000000000009,0.003,-0.020995313,0.004090482,-0.005000000000000001,0.003,-0.024127154,0.003865478,0.022,0.007,-0.01818989,0.008335658,0.025,0.008,-0.002463678,0.008830772,-0.101,0.004,-0.033170051,0.009033695,-0.10300000000000001,0.008,-0.038658344,0.010245588,-0.08,0.005,-0.020893215,0.007980512,-0.045,0.008,0.040484384,0.009258971,-0.068,0.052,-0.006709446,0.05230694,-0.014,0.015,0.045376106,0.015768568,0.057,0.008,0.084857974,0.010377112,0.0020000000000000018,0.005,0.055491802,0.007345188,0.002999999999999999,0.013,0.023691291,0.013739745,0.057,0.009,0.072156769,0.010053205,0.0,0.004,0.016201432,0.005774556,0.010000000000000002,0.007,0.029811636,0.00928129
HIP74389,5845,3,4.44,0.011,0.083,0.003,3.7,0.5,1.049,0.003,False,-0.094,0.004,-0.084765032,0.004156226,-0.07300000000000001,0.008,-0.063765032,0.008079246,-0.042,0.013,-0.034963054,0.013045417,-0.041,0.014,-0.034088964,0.014054233,-0.007000000000000006,0.007,0.00094788,0.007032227,-0.029000000000000005,0.011,-0.017900019,0.011027924,-0.015,0.004,-0.009939423,0.004028859,-0.031000000000000007,0.01,-0.023175873,0.010076102,0.009999999999999995,0.004,0.009115965,0.004025588,-0.006000000000000005,0.008,-0.001248418,0.008035214,-0.019000000000000003,0.008,-0.014248418,0.008035214,0.002999999999999989,0.004,0.005889522,0.00402117,-0.010000000000000009,0.005,-0.007110478,0.005016952,-0.009000000000000008,0.007,-0.007950444,0.007019056,0.0059999999999999915,0.004,0.004743921,0.004007702,-0.0010000000000000009,0.011,-0.002256079,0.011002803,-0.019000000000000003,0.003,-0.01713463,0.003140346,-0.023000000000000007,0.005,-0.017075463,0.005067426,-0.017,0.003,-0.011332695,0.003085717,-0.041,0.008,-0.029091884,0.008111612,-0.051000000000000004,0.006,-0.042862614,0.006101438,0.05500000000000001,0.005,0.034902237,0.005546151,0.03699999999999999,0.008,0.017935806,0.008221739,0.049,0.01,0.031486879,0.010168408,0.051000000000000004,0.005,0.025671294,0.005187252,0.013999999999999999,0.008,-0.004160164,0.008173783,0.05500000000000001,0.015,0.03740708,0.015069043,0.09199999999999998,0.007,0.083745785,0.007268777,0.06399999999999999,0.008,0.048150577,0.008157311,0.03599999999999999,0.016,0.029869247,0.016054176,0.06399999999999999,0.009,0.059509106,0.009097346,0.05,0.005,0.045199576,0.005150028,0.01999999999999999,0.018,0.014129886,0.018090351
HIP74432,5679,5,4.17,0.013,0.048,0.005,8.6,0.3,1.056,0.005,True,0.107,0.033,0.059670789,0.033503253,0.023999999999999994,0.007,-0.023329211,0.009081187,0.13,0.011,0.093935651,0.012331665,0.019000000000000003,0.01,-0.01641906,0.01183056,0.14200000000000002,0.012,0.101267117,0.012485108,0.176,0.014,0.119112598,0.014565587,0.075,0.002,0.049064541,0.003175839,0.08600000000000001,0.024,0.045901349,0.024821953,0.055999999999999994,0.005,0.06053068,0.005513055,0.075,0.021,0.050648142,0.0213502,0.14900000000000002,0.013,0.124648142,0.013558431,0.111,0.007,0.096191202,0.007311636,0.12000000000000001,0.01,0.105191202,0.010220569,0.082,0.008,0.076621027,0.008427145,0.0020000000000000018,0.006,0.008437406,0.006133511,-0.0010000000000000009,0.009,0.005437406,0.009089552,-0.045,0.006,-0.05456002,0.007657354,0.064,0.005,0.033636747,0.00654441,0.024999999999999994,0.006,-0.004044938,0.007049926,0.09399999999999999,0.024,0.032970907,0.024964618,0.12100000000000001,0.031,0.079295897,0.031515747,-0.081,0.007,0.022001034,0.014152193,-0.086,0.01,0.011703996,0.013945517,-0.032,0.015,0.057754747,0.017726023,-0.026000000000000002,0.016,0.10380962,0.017495822,0.052000000000000005,0.01,0.145070841,0.013184291,0.013999999999999999,0.024,0.104163716,0.025110342,0.138,0.011,0.18030285,0.014890666,0.059,0.014,0.140228291,0.01620987,0.09899999999999999,0.017,0.130420108,0.018292404,0.128,0.01,0.151015834,0.012094308,0.12300000000000001,0.006,0.147602175,0.008717623,0.14100000000000001,0.015,0.171084336,0.017625166
HIP7585,5822,3,4.445,0.008,0.083,0.003,3.3,0.4,1.043,0.004,False,-0.064,0.004,-0.050147548,0.004343613,-0.051000000000000004,0.005,-0.037147548,0.005278918,-0.033,0.011,-0.022444581,0.011120322,-0.029000000000000005,0.005,-0.018633446,0.00533135,-0.007000000000000006,0.006,0.004921819,0.006084201,-0.026000000000000002,0.015,-0.009350029,0.015046063,-0.006000000000000005,0.002,0.001590866,0.002126345,-0.025,0.008,-0.01326381,0.008212041,0.009999999999999995,0.004,0.008673947,0.004057345,-0.012999999999999998,0.011,-0.005872627,0.011057598,-0.0010000000000000009,0.006,0.006127373,0.006104955,0.006999999999999992,0.004,0.011334282,0.004047476,0.002999999999999989,0.004,0.007334282,0.004047476,-0.006000000000000005,0.005,-0.004425666,0.005059751,0.010999999999999996,0.004,0.009115881,0.004017309,0.006999999999999992,0.005,0.005115881,0.005013858,-0.0030000000000000027,0.004,-0.000201945,0.004235445,-0.033,0.005,-0.024113194,0.005150468,-0.013999999999999999,0.003,-0.005499043,0.003189626,-0.024000000000000007,0.005,-0.006137827,0.00538944,-0.016,0.009,-0.003793921,0.009152157,0.06999999999999999,0.005,0.039853356,0.006161131,0.061999999999999986,0.006,0.033403709,0.006640275,0.05700000000000001,0.006,0.030730318,0.006606223,0.06299999999999999,0.007,0.02500694,0.007300141,0.033,0.022,0.005759754,0.022143264,0.053000000000000005,0.015,0.02661062,0.015154905,0.05799999999999998,0.008,0.045618678,0.008522267,0.05500000000000001,0.009,0.031225866,0.009312297,0.015,0.021,0.005803871,0.021092825,0.040999999999999995,0.015,0.034263658,0.015131551,0.044,0.004,0.036799364,0.004407524,0.025999999999999995,0.023,0.017194828,0.023158946
HIP76114,5740,3,4.41,0.01,-0.024,0.003,6.6,0.3,0.98,0.001,False,0.021,0.026,-0.003241791,0.026168304,-0.024,0.006,-0.048241791,0.006691794,0.034,0.01,0.015528017,0.010399568,0.006999999999999999,0.01,-0.01114147,0.010511128,0.008,0.003,-0.012863184,0.003480818,0.019,0.012,-0.01013745,0.012175324,0.006000000000000002,0.002,-0.007284016,0.002365716,0.013000000000000001,0.013,-0.007538333,0.013398794,0.006000000000000002,0.003,0.008320592,0.003227232,-0.010000000000000002,0.013,-0.022472903,0.013148796,0.026000000000000002,0.014,0.013527097,0.014138276,0.006999999999999999,0.004,-0.000584994,0.004143677,0.005000000000000001,0.006,-0.002584994,0.006096725,0.002999999999999999,0.005,0.000244916,0.005180811,-0.0010000000000000009,0.004,0.002297208,0.004052775,-0.0010000000000000009,0.005,0.002297208,0.00504232,0.006999999999999999,0.004,0.002103404,0.00468382,-0.005000000000000001,0.004,-0.02055191,0.004547242,0.004,0.003,-0.010876675,0.003548872,0.02,0.01,-0.011258804,0.010601465,0.0010000000000000009,0.009,-0.020360638,0.009458254,-0.015,0.005,0.037756627,0.008042921,-0.026999999999999996,0.007,0.02304351,0.008589853,-0.018000000000000002,0.009,0.027971944,0.010217837,-0.012999999999999998,0.011,0.053487854,0.011582073,-0.028999999999999998,0.016,0.018670431,0.016594206,-0.013999999999999999,0.014,0.032181415,0.014501911,0.038,0.012,0.059667313,0.013054746,-0.008,0.011,0.033604735,0.011769199,-0.022,0.026,-0.005906774,0.026229107,0.04,0.019,0.051788598,0.019316813,0.006000000000000002,0.005,0.018601114,0.005957596,-0.012999999999999998,0.027,0.00240905,0.027412932
HIP77052,5687,3,4.45,0.012,0.051,0.003,4.8,0.7,0.985,0.005,False,-0.133,0.003,-0.136463113,0.003029717,-0.12,0.003,-0.123463113,0.003029717,-0.030999999999999996,0.01,-0.033638855,0.010008314,-0.055999999999999994,0.015,-0.058591639,0.01500713,0.0010000000000000009,0.007,-0.001980455,0.007004541,-0.010999999999999996,0.002,-0.015162493,0.002021509,-0.008999999999999994,0.003,-0.010897717,0.003005426,-0.059,0.025,-0.061934048,0.025004297,0.031000000000000007,0.004,0.031331513,0.004003608,-0.015,0.013,-0.016781843,0.013003054,-0.013999999999999999,0.006,-0.015781843,0.006006613,0.03200000000000001,0.005,0.030916429,0.005002387,0.0050000000000000044,0.006,0.003916429,0.00600199,0.015000000000000006,0.006,0.014606417,0.00600313,0.020999999999999998,0.005,0.02147103,0.005000867,0.008,0.009,0.00847103,0.009000482,-0.009999999999999995,0.005,-0.010699514,0.005012104,-0.037,0.006,-0.039221701,0.00600795,-0.028999999999999998,0.003,-0.031125239,0.003012201,-0.047999999999999994,0.007,-0.052465543,0.00701804,-0.062,0.024,-0.06505152,0.024003596,0.099,0.005,0.106536661,0.005080351,0.07900000000000001,0.008,0.086149073,0.008031552,0.091,0.015,0.097567421,0.015015913,0.08700000000000002,0.006,0.096498265,0.006022313,0.055,0.032,0.061810062,0.032006175,0.098,0.021,0.104597345,0.02100695,0.10300000000000001,0.009,0.10609533,0.009029912,0.11400000000000002,0.009,0.119943534,0.009019835,0.060000000000000005,0.015,0.062299032,0.015008138,0.057,0.007,0.058684085,0.007017673,0.068,0.006,0.069800159,0.006017819,0.066,0.012,0.068201293,0.012019091
HIP77883,5699,3,4.375,0.011,0.017,0.003,7.5,0.4,0.97,0.002,False,0.016,0.023,-0.01863113,0.023386291,-0.011000000000000001,0.007,-0.04563113,0.008180379,0.063,0.005,0.036611452,0.006452497,0.004,0.015,-0.021916385,0.015696992,0.018999999999999996,0.009,-0.010804549,0.009346624,0.028999999999999998,0.01,-0.012624928,0.010423532,0.0049999999999999975,0.003,-0.013977165,0.003501199,0.015,0.017,-0.014340476,0.017620587,0.008,0.005,0.011315132,0.00528089,-0.004000000000000002,0.018,-0.021818433,0.018219234,0.024,0.009,0.006181567,0.009430826,0.025,0.004,0.014164294,0.004288109,0.019999999999999997,0.006,0.009164294,0.006195795,0.012,0.004,0.008064166,0.004444856,0.005999999999999998,0.006,0.010710297,0.006071846,0.011,0.012,0.015710297,0.012036084,-0.012,0.005,-0.018995137,0.006092513,0.004,0.007,-0.018217014,0.007651518,-0.006000000000000002,0.003,-0.027252393,0.004041745,0.032,0.003,-0.012655434,0.005855586,0.020999999999999998,0.013,-0.009515197,0.013647798,-0.076,0.005,-0.00063339,0.010295489,-0.079,0.01,-0.007509271,0.012271218,-0.058,0.008,0.007674205,0.010571833,-0.041,0.006,0.053982649,0.007926245,-0.026000000000000002,0.018,0.042100616,0.019066354,-0.010000000000000002,0.019,0.055973451,0.019753347,0.126,0.013,0.156953305,0.014930888,0.009999999999999998,0.009,0.069435335,0.010804765,0.011,0.017,0.033990323,0.017703686,0.03,0.014,0.046840854,0.014858465,-0.033,0.005,-0.014998409,0.006812796,0.08,0.043,0.102012929,0.043529929
HIP79578,5810,3,4.465,0.01,0.048,0.003,2.6,0.5,1.031,0.003,False,-0.025,0.015,-0.003066951,0.015237695,-0.022000000000000002,0.006,-6.7e-05,0.006571708,0.0010000000000000009,0.009,0.017712747,0.009363353,-0.025,0.004,-0.008586289,0.004958023,-0.010000000000000002,0.007,0.008876214,0.00717989,-0.019,0.009,0.007362455,0.009190736,-0.0040000000000000036,0.003,0.008018871,0.003210448,-0.0040000000000000036,0.007,0.014582302,0.007590646,0.013999999999999999,0.004,0.011900417,0.004142261,-0.011000000000000003,0.013,0.000285007,0.013121929,-0.012000000000000004,0.007,-0.000714993,0.00722392,0.0049999999999999975,0.004,0.011862614,0.004117985,-0.008,0.005,-0.001137386,0.00509488,0.003999999999999997,0.004,0.006492695,0.004184121,0.016,0.004,0.013016812,0.004043253,0.013999999999999999,0.005,0.011016812,0.005034669,-0.0050000000000000044,0.004,-0.000569747,0.004567379,-0.015,0.004,-0.000929224,0.004452965,-0.012000000000000004,0.003,0.001459849,0.003455782,-0.026000000000000002,0.01,0.002281775,0.010494916,-0.023,0.01,-0.003673708,0.010340413,0.05399999999999999,0.005,0.006267814,0.007582139,0.031,0.008,-0.014277462,0.009180922,0.034,0.006,-0.007593663,0.007426879,0.053000000000000005,0.009,-0.007155678,0.009579141,0.016,0.009,-0.02713039,0.009841456,0.039999999999999994,0.017,-0.001783185,0.017341001,0.079,0.011,0.05939624,0.011942885,0.041999999999999996,0.006,0.004357621,0.00709485,0.013999999999999999,0.014,-0.000560538,0.014345568,0.064,0.014,0.053334126,0.014350509,0.016,0.005,0.004598992,0.005795642,0.046,0.005,0.032058478,0.006587325
HIP79715,5816,4,4.38,0.011,-0.037,0.004,6.1,0.4,1.0,0.001,False,0.045,0.005,0.026530064,0.005486059,0.024999999999999998,0.006,0.006530064,0.006410682,0.038,0.008,0.023926108,0.008290456,0.03,0.018,0.016177928,0.018168265,0.028999999999999998,0.005,0.013104241,0.00517773,0.041999999999999996,0.01,0.019800038,0.010122275,0.016999999999999998,0.004,0.006878845,0.004114223,0.028999999999999998,0.014,0.013351746,0.014216586,0.003999999999999997,0.005,0.00576807,0.005081478,0.018,0.005,0.008496836,0.005220979,0.036,0.006,0.026496836,0.006185356,0.011999999999999997,0.005,0.006220957,0.005067467,0.022,0.006,0.016220957,0.006056337,0.005999999999999998,0.006,0.003900889,0.006088398,-0.009000000000000001,0.005,-0.006487842,0.00502461,0.009999999999999998,0.007,0.012512158,0.0070176,-0.005999999999999998,0.005,-0.00973074,0.005333582,0.024999999999999998,0.005,0.013150926,0.005264526,0.007999999999999997,0.004,-0.00333461,0.004252834,0.031,0.007,0.007183769,0.007496199,0.011,0.007,-0.005274772,0.007342356,-0.061000000000000006,0.005,-0.020804475,0.00693103,-0.066,0.007,-0.027871611,0.007961658,-0.038,0.006,-0.002973757,0.00704174,-0.038,0.007,0.012657413,0.007525312,-0.016,0.01,0.020320328,0.010547176,0.0010000000000000009,0.018,0.03618584,0.018229215,0.151,0.015,0.167508429,0.015502919,0.009999999999999998,0.01,0.041698845,0.010496041,0.0029999999999999957,0.007,0.015261506,0.007479724,0.036,0.008,0.044981789,0.008428928,0.008999999999999998,0.005,0.018600849,0.005575944,0.0049999999999999975,0.006,0.016740229,0.00700308
HIP79672,5808,3,4.44,0.009,0.041,0.003,4.0,0.4,1.022,0.004,False,-0.054,0.005,-0.048228145,0.005049529,-0.059,0.007,-0.053228145,0.007035463,-0.0040000000000000036,0.006,0.000398091,0.006038384,-0.02,0.009,-0.015680602,0.009032957,0.0049999999999999975,0.009,0.009967425,0.009009809,-0.013000000000000001,0.002,-0.006062512,0.002059194,0.0,0.002,0.003162861,0.002022501,-0.025,0.003,-0.020109921,0.003097872,0.012999999999999998,0.004,0.012447478,0.004010015,-0.023000000000000003,0.01,-0.020030261,0.010011022,-0.0020000000000000018,0.007,0.000969739,0.007015737,0.0049999999999999975,0.004,0.006805951,0.004008283,0.006999999999999999,0.005,0.008805951,0.005006629,-0.005999999999999998,0.004,-0.005344028,0.004013023,0.0029999999999999957,0.003,0.00221495,0.003004013,0.009000000000000001,0.008,0.00821495,0.008001506,-0.005999999999999998,0.004,-0.004834144,0.00404186,-0.02,0.004,-0.016297164,0.004033009,-0.009000000000000001,0.003,-0.005457934,0.003033771,-0.012,0.012,-0.004557428,0.012029233,-0.019000000000000003,0.006,-0.013914134,0.006039827,0.043000000000000003,0.005,0.030438898,0.005220146,0.043000000000000003,0.007,0.031084879,0.007099653,0.054,0.006,0.043054299,0.006109564,0.039,0.006,0.023169558,0.006061778,0.036,0.009,0.024649897,0.009060791,0.060000000000000005,0.011,0.049004425,0.0110368,0.088,0.011,0.082841116,0.011067886,0.08299999999999999,0.009,0.073094111,0.009054991,0.067,0.016,0.06316828,0.016021184,0.11499999999999999,0.014,0.112193191,0.014024556,0.087,0.004,0.083999735,0.004073676,0.118,0.005,0.114331178,0.005125792
HIP81746,5715,3,4.37,0.01,-0.091,0.003,8.1,0.3,0.96,0.001,False,0.027999999999999997,0.015,-0.013557356,0.015836754,-0.04600000000000001,0.006,-0.087557356,0.007861474,0.066,0.013,0.034333743,0.013890788,-0.009000000000000008,0.01,-0.040099662,0.011437202,0.055999999999999994,0.006,0.020234542,0.006719934,0.073,0.006,0.023050086,0.006961037,0.040999999999999995,0.003,0.018227401,0.003700282,0.034999999999999996,0.022,-0.000208571,0.022692257,0.04,0.004,0.043978158,0.004489815,0.02099999999999999,0.007,-0.000382119,0.00777395,0.044,0.007,0.022617881,0.00777395,0.057999999999999996,0.004,0.044997153,0.004408916,0.044,0.006,0.030997153,0.006280011,0.03,0.005,0.025276999,0.0055145,-0.0030000000000000027,0.003,0.002652356,0.003201397,-0.0040000000000000036,0.008,0.001652356,0.008077682,-0.04000000000000001,0.004,-0.048394164,0.005783679,0.026999999999999996,0.004,0.000339583,0.005453975,0.0030000000000000027,0.003,-0.022502872,0.004423054,0.017,0.004,-0.03658652,0.00723979,-0.0050000000000000044,0.011,-0.041618237,0.012077161,-0.092,0.004,-0.001560068,0.011516762,-0.10300000000000001,0.007,-0.017211126,0.011038081,-0.061,0.012,0.017809046,0.014586969,-0.04300000000000001,0.009,0.070979179,0.010937482,-0.037000000000000005,0.009,0.044720739,0.011743817,-0.0030000000000000027,0.013,0.076168141,0.01452723,0.077,0.019,0.114143966,0.020944242,0.013999999999999999,0.01,0.085322402,0.012307309,0.044,0.014,0.071588387,0.015204128,0.056999999999999995,0.018,0.077209025,0.018965087,0.010999999999999996,0.005,0.032601909,0.007472379,0.046,0.021,0.072415515,0.022517345
